date,expiry,dte,weekday,entry_time,exit_time,spot_entry,atm_strike,mp_strike_proxy,mp_dist_pct,gap_pct,intraday_pct_to_1030,intraday_range_pct_to_1030,vix_proxy,ce_entry,pe_entry,entry_premium,ce_exit,pe_exit,exit_premium,pnl_per_share,pnl_per_lot_gross,pnl_per_lot_net,rs_per_cr,rs_per_cr_axis,rs_per_cr_monarch
2026-04-29,2026-05-05,4,Wednesday,10:00,13:00,24292.0,24300,24100,0.79,0.558,1.044,1.16,30.09,148.9,224.6,373.5,221.1,160.75,381.85,-8.35,-626.0,-826.0,-35160.0,-27160.0,-27500.0
2025-11-28,2025-12-02,2,Friday,10:00,13:00,26435.6,26450,26200,0.891,-0.198,0.308,0.428,10.56,33.1,201.7,234.8,20.7,222.35,243.05,-8.25,-619.0,-819.0,-34840.0,-26840.0,-27181.0
2025-04-21,2025-04-24,3,Monday,09:30,12:00,23914.5,23900,23500,1.733,0.113,0.73,0.818,,175.0,165.2,340.2,290.0,58.45,348.45,-8.25,-619.0,-819.0,-34840.0,-26840.0,-27181.0
2026-02-27,2026-03-02,1,Friday,10:00,12:00,25470.0,25450,25500,0.118,-0.261,0.415,0.634,15.58,62.95,169.5,232.45,53.7,186.95,240.65,-8.2,-615.0,-815.0,-34681.0,-26681.0,-27021.0
2025-06-23,2025-06-26,3,Monday,10:00,15:25,24855.1,24850,25000,0.583,-0.484,0.337,0.786,11.39,149.55,145.3,294.85,218.1,84.95,303.05,-8.2,-615.0,-815.0,-34681.0,-26681.0,-27021.0
2025-09-15,2025-09-16,1,Monday,09:30,11:00,25187.0,25200,25100,0.345,-0.038,0.141,0.206,8.36,27.95,109.4,137.35,17.95,127.4,145.35,-8.0,-600.0,-800.0,-34043.0,-26043.0,-26383.0
2025-11-06,2025-11-11,3,Thursday,09:30,15:25,25749.4,25750,25700,0.192,0.16,0.368,0.641,13.94,86.85,169.95,256.8,35.6,229.15,264.75,-7.95,-596.0,-796.0,-33883.0,-25883.0,-26223.0
2025-07-25,2025-07-31,4,Friday,10:00,15:25,24951.8,24950,25000,0.193,-0.283,0.476,0.572,9.15,124.8,126.05,250.85,82.7,176.05,258.75,-7.9,-593.0,-793.0,-33723.0,-25723.0,-26064.0
2025-10-16,2025-10-20,2,Thursday,10:00,13:00,25517.1,25500,25400,0.459,0.106,0.279,0.304,10.33,80.9,102.6,183.5,121.35,70.0,191.35,-7.85,-589.0,-789.0,-33564.0,-25564.0,-25904.0
2025-05-30,2025-06-05,4,Friday,09:30,13:00,24958.0,24950,24800,0.633,0.437,0.246,0.52,19.53,175.2,256.65,431.85,139.65,300.0,439.65,-7.8,-585.0,-785.0,-33404.0,-25404.0,-25745.0
2025-09-18,2025-09-23,3,Thursday,09:30,13:00,25510.0,25500,25400,0.431,0.229,0.088,0.137,7.67,71.55,102.7,174.25,55.15,126.9,182.05,-7.8,-585.0,-785.0,-33404.0,-25404.0,-25745.0
2026-01-22,2026-01-27,3,Thursday,10:30,13:00,25303.0,25300,26000,2.755,0.556,0.029,0.644,9.51,138.95,134.7,273.65,108.25,173.2,281.45,-7.8,-585.0,-785.0,-33404.0,-25404.0,-25745.0
2025-10-08,2025-10-14,4,Wednesday,10:30,11:00,25212.5,25200,25200,0.05,-0.088,0.056,0.424,9.35,81.75,131.1,212.85,68.45,152.2,220.65,-7.8,-585.0,-785.0,-33404.0,-25404.0,-25745.0
2025-07-04,2025-07-10,4,Friday,10:00,12:00,25505.7,25500,25500,0.022,0.0,0.008,0.298,12.47,117.5,185.2,302.7,80.8,229.65,310.45,-7.75,-581.0,-781.0,-33245.0,-25245.0,-25585.0
2025-08-06,2025-08-07,1,Wednesday,09:30,11:00,24721.1,24700,24700,0.085,-0.033,0.085,0.34,8.46,70.55,110.1,180.65,32.3,156.1,188.4,-7.75,-581.0,-781.0,-33245.0,-25245.0,-25585.0
2025-06-24,2025-06-26,2,Tuesday,09:30,13:00,25211.3,25200,25000,0.838,0.321,0.295,0.591,10.66,123.45,108.1,231.55,164.0,75.25,239.25,-7.7,-577.0,-777.0,-33085.0,-25085.0,-25426.0
2026-02-23,2026-02-24,1,Monday,10:00,12:00,25731.3,25750,25700,0.122,0.396,0.098,0.572,15.59,91.1,109.95,201.05,53.5,155.2,208.7,-7.65,-574.0,-774.0,-32926.0,-24926.0,-25266.0
2026-04-29,2026-05-05,4,Wednesday,10:00,12:00,24292.0,24300,24100,0.79,0.558,1.044,1.16,30.09,148.9,224.6,373.5,201.5,179.65,381.15,-7.65,-574.0,-774.0,-32926.0,-24926.0,-25266.0
2025-05-23,2025-05-29,4,Friday,10:30,15:25,24815.0,24800,25000,0.746,-0.035,0.598,0.949,19.21,211.4,196.25,407.65,243.8,171.35,415.15,-7.5,-562.0,-762.0,-32447.0,-24447.0,-24787.0
2025-12-26,2025-12-30,2,Friday,09:30,13:00,26132.8,26150,26200,0.257,-0.096,0.121,0.264,7.45,63.95,84.8,148.75,31.9,124.35,156.25,-7.5,-562.0,-762.0,-32447.0,-24447.0,-24787.0
2025-06-06,2025-06-12,4,Friday,10:30,13:00,24936.6,24950,24700,0.949,-0.077,0.258,0.713,18.86,134.0,224.75,358.75,208.35,157.8,366.15,-7.4,-555.0,-755.0,-32128.0,-24128.0,-24468.0
2026-03-18,2026-03-24,4,Wednesday,10:30,11:00,23732.5,23750,23700,0.137,0.208,0.331,0.529,18.95,204.3,237.4,441.7,238.5,210.55,449.05,-7.35,-551.0,-751.0,-31968.0,-23968.0,-24309.0
2025-08-12,2025-08-14,2,Tuesday,10:30,12:00,24676.1,24700,24600,0.308,-0.036,0.326,0.687,9.57,61.55,137.45,199.0,45.4,160.9,206.3,-7.3,-548.0,-748.0,-31809.0,-23809.0,-24149.0
2025-11-13,2025-11-18,3,Thursday,09:30,12:00,25962.0,25950,25800,0.624,-0.104,0.177,0.4,13.49,111.6,143.9,255.5,166.75,96.05,262.8,-7.3,-548.0,-748.0,-31809.0,-23809.0,-24149.0
2025-11-19,2025-11-25,4,Wednesday,10:30,13:00,25990.0,26000,26000,0.038,0.024,0.154,0.438,11.59,137.95,145.4,283.35,167.45,123.1,290.55,-7.2,-540.0,-740.0,-31489.0,-23489.0,-23830.0
2025-10-16,2025-10-20,2,Thursday,09:30,13:00,25509.6,25500,25400,0.43,0.106,0.279,0.304,10.33,81.1,103.05,184.15,121.35,70.0,191.35,-7.2,-540.0,-740.0,-31489.0,-23489.0,-23830.0
2025-09-18,2025-09-23,3,Thursday,10:00,13:00,25499.9,25500,25400,0.392,0.229,0.088,0.137,7.67,66.7,108.15,174.85,55.15,126.9,182.05,-7.2,-540.0,-740.0,-31489.0,-23489.0,-23830.0
2025-12-08,2025-12-09,1,Monday,10:00,11:00,26230.4,26250,26200,0.116,-0.038,0.3,0.387,10.12,21.75,159.1,180.85,16.8,171.25,188.05,-7.2,-540.0,-740.0,-31489.0,-23489.0,-23830.0
2025-08-08,2025-08-14,4,Friday,10:00,11:00,24543.0,24550,24600,0.232,-0.186,0.523,0.726,8.53,108.3,164.0,272.3,94.5,184.9,279.4,-7.1,-532.0,-732.0,-31170.0,-23170.0,-23511.0
2025-07-14,2025-07-17,3,Monday,10:00,11:00,25192.0,25200,25500,1.223,-0.297,0.241,0.534,11.05,89.6,139.35,228.95,67.6,168.4,236.0,-7.05,-529.0,-729.0,-31011.0,-23011.0,-23351.0
2025-08-01,2025-08-07,4,Friday,10:00,13:00,24761.7,24750,24700,0.249,-0.275,0.141,0.423,7.29,128.75,174.3,303.05,104.8,205.2,310.0,-6.95,-521.0,-721.0,-30691.0,-22691.0,-23032.0
2025-07-02,2025-07-03,1,Wednesday,10:30,12:00,25620.0,25600,25600,0.078,-0.957,0.133,0.349,11.97,46.35,118.75,165.1,34.65,137.3,171.95,-6.85,-514.0,-714.0,-30372.0,-22372.0,-22713.0
2026-04-30,2026-05-05,3,Thursday,09:30,15:25,23945.3,23950,24000,0.228,-0.689,0.699,0.962,30.22,148.25,223.25,371.5,245.85,132.5,378.35,-6.85,-514.0,-714.0,-30372.0,-22372.0,-22713.0
2025-12-19,2025-12-23,2,Friday,10:00,12:00,26026.5,26050,25900,0.486,0.32,0.212,0.321,10.07,58.0,128.2,186.2,37.3,155.7,193.0,-6.8,-510.0,-710.0,-30213.0,-22213.0,-22553.0
2025-09-19,2025-09-23,2,Friday,10:30,11:00,25402.0,25400,25400,0.008,-0.141,0.311,0.51,7.74,58.1,100.4,158.5,50.4,114.9,165.3,-6.8,-510.0,-710.0,-30213.0,-22213.0,-22553.0
2025-11-06,2025-11-11,3,Thursday,09:30,12:00,25749.4,25750,25700,0.192,0.16,0.368,0.641,13.94,86.85,169.95,256.8,52.9,210.65,263.55,-6.75,-506.0,-706.0,-30053.0,-22053.0,-22394.0
2025-07-28,2025-07-31,3,Monday,10:00,13:00,24838.0,24850,25000,0.652,-0.557,0.467,0.701,9.17,105.3,122.9,228.2,69.6,165.35,234.95,-6.75,-506.0,-706.0,-30053.0,-22053.0,-22394.0
2025-11-28,2025-12-02,2,Friday,10:00,15:25,26435.6,26450,26200,0.891,-0.198,0.308,0.428,10.56,33.1,201.7,234.8,18.4,223.1,241.5,-6.7,-503.0,-703.0,-29894.0,-21894.0,-22234.0
2025-06-11,2025-06-12,1,Wednesday,10:30,11:00,25205.5,25200,25100,0.419,0.119,0.084,0.325,11.68,38.1,115.0,153.1,63.75,95.95,159.7,-6.6,-495.0,-695.0,-29574.0,-21574.0,-21915.0
2025-09-22,2025-09-23,1,Monday,10:30,12:00,25389.6,25400,25300,0.353,-0.302,0.138,0.4,7.76,32.3,89.0,121.3,23.6,104.2,127.8,-6.5,-488.0,-688.0,-29255.0,-21255.0,-21596.0
2025-12-17,2025-12-23,4,Wednesday,10:00,13:00,25936.0,25950,25900,0.139,-0.027,0.143,0.479,10.29,97.1,153.0,250.1,66.75,189.75,256.5,-6.4,-480.0,-680.0,-28936.0,-20936.0,-21277.0
2025-12-08,2025-12-09,1,Monday,10:00,12:00,26230.4,26250,26200,0.116,-0.038,0.3,0.387,10.12,21.75,159.1,180.85,15.55,171.55,187.1,-6.25,-469.0,-669.0,-28457.0,-20457.0,-20798.0
2025-12-26,2025-12-30,2,Friday,09:30,15:25,26132.8,26150,26200,0.257,-0.096,0.121,0.264,7.45,63.95,84.8,148.75,32.95,122.0,154.95,-6.2,-465.0,-665.0,-28298.0,-20298.0,-20638.0
2025-09-04,2025-09-09,3,Thursday,10:30,11:00,24946.5,24950,25000,0.214,0.428,0.062,0.491,10.22,68.9,147.05,215.95,66.15,156.0,222.15,-6.2,-465.0,-665.0,-28298.0,-20298.0,-20638.0
2025-12-29,2025-12-30,1,Monday,09:30,13:00,26072.7,26050,26000,0.279,0.084,0.168,0.274,7.56,67.15,42.65,109.8,22.55,93.45,116.0,-6.2,-465.0,-665.0,-28298.0,-20298.0,-20638.0
2025-05-12,2025-05-15,3,Monday,10:30,11:00,24800.0,24800,24000,3.226,1.594,1.289,1.716,13.84,130.45,216.2,346.65,120.3,232.5,352.8,-6.15,-461.0,-661.0,-28138.0,-20138.0,-20479.0
2025-11-19,2025-11-25,4,Wednesday,09:30,13:00,25938.0,25950,26000,0.239,0.024,0.154,0.438,11.59,141.4,153.5,294.9,197.75,103.3,301.05,-6.15,-461.0,-661.0,-28138.0,-20138.0,-20479.0
2025-12-12,2025-12-16,2,Friday,10:30,11:00,26074.0,26050,26000,0.284,0.331,0.119,0.416,11.12,64.2,124.3,188.5,58.25,136.4,194.65,-6.15,-461.0,-661.0,-28138.0,-20138.0,-20479.0
2025-07-09,2025-07-10,1,Wednesday,10:00,15:25,25603.4,25600,25500,0.404,-0.125,0.079,0.28,12.46,41.0,113.25,154.25,28.2,132.15,160.35,-6.1,-457.0,-657.0,-27979.0,-19979.0,-20319.0
2025-12-18,2025-12-23,3,Thursday,10:00,13:00,25815.0,25800,25800,0.058,-0.135,0.144,0.479,10.29,94.8,122.3,217.1,166.35,56.85,223.2,-6.1,-457.0,-657.0,-27979.0,-19979.0,-20319.0
2025-07-21,2025-07-24,3,Monday,09:30,13:00,24949.8,24950,25000,0.201,-0.23,0.521,0.807,10.39,96.9,119.65,216.55,169.65,53.0,222.65,-6.1,-457.0,-657.0,-27979.0,-19979.0,-20319.0
2025-10-30,2025-11-04,3,Thursday,09:30,15:25,26120.3,26100,26000,0.461,-0.234,0.456,0.68,13.5,89.6,180.3,269.9,59.6,216.35,275.95,-6.05,-454.0,-654.0,-27819.0,-19819.0,-20160.0
2025-06-23,2025-06-26,3,Monday,10:00,13:00,24855.1,24850,25000,0.583,-0.484,0.337,0.786,11.39,149.55,145.3,294.85,201.0,99.85,300.85,-6.0,-450.0,-650.0,-27660.0,-19660.0,-20000.0
2025-06-11,2025-06-12,1,Wednesday,10:00,11:00,25215.0,25200,25100,0.456,0.119,0.084,0.325,11.68,46.55,107.15,153.7,63.75,95.95,159.7,-6.0,-450.0,-650.0,-27660.0,-19660.0,-20000.0
2025-06-10,2025-06-12,2,Tuesday,10:30,11:00,25219.0,25200,25100,0.472,0.147,0.042,0.473,11.67,76.25,133.25,209.5,66.2,149.3,215.5,-6.0,-450.0,-650.0,-27660.0,-19660.0,-20000.0
2026-04-30,2026-05-05,3,Thursday,10:30,11:00,23896.8,23900,24000,0.432,-0.689,0.699,0.962,30.22,157.45,232.35,389.8,155.2,240.55,395.75,-5.95,-446.0,-646.0,-27500.0,-19500.0,-19840.0
2025-11-13,2025-11-18,3,Thursday,10:00,13:00,25961.0,25950,25800,0.62,-0.104,0.177,0.4,13.49,106.7,143.15,249.85,154.35,101.45,255.8,-5.95,-446.0,-646.0,-27500.0,-19500.0,-19840.0
2025-11-27,2025-12-02,3,Thursday,09:30,12:00,26447.6,26450,26000,1.692,0.042,0.242,0.301,11.09,59.15,203.55,262.7,41.9,226.75,268.65,-5.95,-446.0,-646.0,-27500.0,-19500.0,-19840.0
2025-07-14,2025-07-17,3,Monday,10:30,12:00,25169.6,25150,25500,1.313,-0.297,0.241,0.534,11.05,99.3,126.1,225.4,70.35,161.0,231.35,-5.95,-446.0,-646.0,-27500.0,-19500.0,-19840.0
2025-05-30,2025-06-05,4,Friday,10:00,12:00,24925.3,24950,24800,0.503,0.437,0.246,0.52,19.53,154.15,268.35,422.5,134.6,293.8,428.4,-5.9,-442.0,-642.0,-27340.0,-19340.0,-19681.0
2026-04-09,2026-04-13,2,Thursday,09:30,13:00,24000.1,24000,24000,0.0,-0.528,0.261,0.833,32.52,179.8,224.0,403.8,125.8,283.9,409.7,-5.9,-442.0,-642.0,-27340.0,-19340.0,-19681.0
2026-02-26,2026-03-02,2,Thursday,10:30,15:25,25675.0,25700,25500,0.682,0.215,0.006,0.347,15.68,61.05,214.75,275.8,48.65,233.0,281.65,-5.85,-439.0,-639.0,-27181.0,-19181.0,-19521.0
2025-12-17,2025-12-23,4,Wednesday,09:30,11:00,25970.0,25950,25900,0.27,-0.027,0.143,0.479,10.29,115.9,132.1,248.0,81.15,172.7,253.85,-5.85,-439.0,-639.0,-27181.0,-19181.0,-19521.0
2025-10-24,2025-10-28,2,Friday,10:00,11:00,25949.4,25950,26000,0.195,0.116,0.42,0.547,12.63,106.0,104.15,210.15,63.9,152.0,215.9,-5.75,-431.0,-631.0,-26862.0,-18862.0,-19202.0
2026-02-12,2026-02-17,3,Thursday,10:30,12:00,25920.8,25900,26000,0.306,-0.153,0.106,0.323,14.48,107.25,109.85,217.1,89.45,133.35,222.8,-5.7,-428.0,-628.0,-26702.0,-18702.0,-19043.0
2025-08-26,2025-08-28,2,Tuesday,10:00,15:25,24788.0,24800,25000,0.855,-0.357,0.41,0.703,9.45,66.7,81.4,148.1,42.0,111.8,153.8,-5.7,-427.0,-627.0,-26702.0,-18702.0,-19043.0
2026-04-06,2026-04-07,1,Monday,10:00,13:00,22659.0,22650,22700,0.181,-0.101,0.118,0.812,29.04,169.25,251.05,420.3,293.4,132.55,425.95,-5.65,-424.0,-624.0,-26543.0,-18543.0,-18883.0
2026-02-12,2026-02-17,3,Thursday,10:30,15:25,25920.8,25900,26000,0.306,-0.153,0.106,0.323,14.48,107.25,109.85,217.1,77.5,145.2,222.7,-5.6,-420.0,-620.0,-26383.0,-18383.0,-18723.0
2025-07-02,2025-07-03,1,Wednesday,10:30,11:00,25620.0,25600,25600,0.078,-0.957,0.133,0.349,11.97,46.35,118.75,165.1,36.35,134.3,170.65,-5.55,-416.0,-616.0,-26223.0,-18223.0,-18564.0
2025-08-22,2025-08-28,4,Friday,09:30,15:25,25000.0,25000,25000,0.0,-0.065,0.546,0.65,10.27,118.75,119.3,238.05,72.0,171.6,243.6,-5.55,-416.0,-616.0,-26223.0,-18223.0,-18564.0
2026-05-04,2026-05-05,1,Monday,10:30,11:00,24308.0,24300,24200,0.444,0.394,0.359,0.662,27.97,96.95,143.8,240.75,86.2,160.0,246.2,-5.45,-409.0,-609.0,-25904.0,-17904.0,-18245.0
2025-11-27,2025-12-02,3,Thursday,09:30,13:00,26447.6,26450,26000,1.692,0.042,0.242,0.301,11.09,59.15,203.55,262.7,40.05,228.1,268.15,-5.45,-409.0,-609.0,-25904.0,-17904.0,-18245.0
2026-01-21,2026-01-27,4,Wednesday,10:00,15:25,25202.5,25200,26000,3.164,-0.125,0.367,0.768,9.53,149.5,150.2,299.7,132.9,172.25,305.15,-5.45,-409.0,-609.0,-25904.0,-17904.0,-18245.0
2026-02-11,2026-02-17,4,Wednesday,09:30,15:25,26045.0,26050,26000,0.173,0.311,0.082,0.336,14.9,104.25,140.0,244.25,84.3,165.35,249.65,-5.4,-405.0,-605.0,-25745.0,-17745.0,-18085.0
2025-12-03,2025-12-09,4,Wednesday,09:30,11:00,26121.5,26100,26000,0.465,-0.015,0.572,0.653,10.01,94.15,184.9,279.05,74.2,210.2,284.4,-5.35,-401.0,-601.0,-25585.0,-17585.0,-17926.0
2025-11-20,2025-11-25,3,Thursday,09:30,15:25,26123.5,26100,26000,0.473,-0.472,0.011,0.287,11.36,144.6,116.45,261.05,199.85,66.55,266.4,-5.35,-401.0,-601.0,-25585.0,-17585.0,-17926.0
2025-06-17,2025-06-19,2,Tuesday,10:30,15:25,24903.6,24900,24900,0.014,-0.008,0.37,0.514,11.43,92.3,123.85,216.15,76.55,144.9,221.45,-5.3,-398.0,-598.0,-25426.0,-17426.0,-17766.0
2025-10-17,2025-10-20,1,Friday,10:30,12:00,25733.0,25750,25600,0.517,-0.104,0.41,0.578,10.7,68.05,117.8,185.85,110.65,80.5,191.15,-5.3,-398.0,-598.0,-25426.0,-17426.0,-17766.0
2025-07-01,2025-07-03,2,Tuesday,10:30,11:00,25657.0,25650,25500,0.612,0.082,0.089,0.372,11.48,67.2,150.5,217.7,57.5,165.45,222.95,-5.25,-394.0,-594.0,-25266.0,-17266.0,-17606.0
2025-04-21,2025-04-24,3,Monday,09:30,11:00,23914.5,23900,23500,1.733,0.113,0.73,0.818,,175.0,165.2,340.2,278.55,66.9,345.45,-5.25,-394.0,-594.0,-25266.0,-17266.0,-17606.0
2025-05-21,2025-05-22,1,Wednesday,10:00,11:00,24868.4,24850,25000,0.529,-0.108,0.827,1.07,20.41,116.3,139.85,256.15,170.1,91.3,261.4,-5.25,-394.0,-594.0,-25266.0,-17266.0,-17606.0
2025-08-06,2025-08-07,1,Wednesday,10:00,11:00,24707.4,24700,24700,0.03,-0.033,0.085,0.34,8.46,66.1,117.1,183.2,32.3,156.1,188.4,-5.2,-390.0,-590.0,-25106.0,-17106.0,-17447.0
2025-10-31,2025-11-04,2,Friday,10:30,12:00,25990.0,26000,26000,0.038,-0.097,0.058,0.574,13.39,58.4,181.7,240.1,51.65,193.6,245.25,-5.15,-386.0,-586.0,-24947.0,-16947.0,-17287.0
2025-06-16,2025-06-19,3,Monday,10:30,12:00,24896.5,24900,24800,0.388,0.078,0.512,0.614,11.07,119.85,163.05,282.9,149.25,138.65,287.9,-5.0,-375.0,-575.0,-24468.0,-16468.0,-16809.0
2026-05-04,2026-05-05,1,Monday,09:30,15:25,24316.5,24300,24200,0.479,0.394,0.359,0.662,27.97,106.9,137.25,244.15,57.0,192.15,249.15,-5.0,-375.0,-575.0,-24468.0,-16468.0,-16809.0
2025-10-17,2025-10-20,1,Friday,10:00,15:25,25668.0,25650,25600,0.265,-0.104,0.41,0.578,10.7,77.0,99.9,176.9,131.75,50.05,181.8,-4.9,-368.0,-568.0,-24149.0,-16149.0,-16489.0
2026-01-16,2026-01-20,2,Friday,10:00,15:25,25812.7,25800,25700,0.437,0.218,0.613,0.779,9.16,91.95,118.05,210.0,70.7,144.2,214.9,-4.9,-367.0,-567.0,-24149.0,-16149.0,-16489.0
2026-04-30,2026-05-05,3,Thursday,10:00,12:00,23910.0,23900,24000,0.376,-0.689,0.699,0.962,30.22,166.05,213.6,379.65,159.0,225.5,384.5,-4.85,-364.0,-564.0,-23989.0,-15989.0,-16330.0
2026-02-05,2026-02-10,3,Thursday,09:30,11:00,25774.0,25750,25800,0.101,-0.12,0.178,0.476,15.07,127.75,165.55,293.3,97.25,200.9,298.15,-4.85,-364.0,-564.0,-23989.0,-15989.0,-16330.0
2025-11-13,2025-11-18,3,Thursday,10:30,12:00,26001.5,26000,25800,0.775,-0.104,0.177,0.4,13.49,99.75,149.0,248.75,137.0,116.55,253.55,-4.8,-360.0,-560.0,-23830.0,-15830.0,-16170.0
2025-05-26,2025-05-29,3,Monday,10:00,15:25,25099.5,25100,25000,0.396,0.241,0.22,0.756,19.27,200.55,201.0,401.55,171.65,234.7,406.35,-4.8,-360.0,-560.0,-23830.0,-15830.0,-16170.0
2026-02-23,2026-02-24,1,Monday,10:00,11:00,25731.3,25750,25700,0.122,0.396,0.098,0.572,15.59,91.1,109.95,201.05,63.2,142.6,205.8,-4.75,-356.0,-556.0,-23670.0,-15670.0,-16011.0
2025-12-29,2025-12-30,1,Monday,10:30,11:00,26035.0,26050,26000,0.134,0.084,0.168,0.274,7.56,42.15,57.85,100.0,35.0,69.75,104.75,-4.75,-356.0,-556.0,-23670.0,-15670.0,-16011.0
2026-03-18,2026-03-24,4,Wednesday,10:00,11:00,23697.0,23700,23700,0.013,0.208,0.331,0.529,18.95,217.85,236.9,454.75,268.55,190.95,459.5,-4.75,-356.0,-556.0,-23670.0,-15670.0,-16011.0
2025-07-30,2025-07-31,1,Wednesday,10:30,13:00,24809.1,24800,24800,0.037,0.006,0.145,0.333,7.33,75.1,63.05,138.15,108.8,33.95,142.75,-4.6,-345.0,-545.0,-23191.0,-15191.0,-15532.0
2025-12-29,2025-12-30,1,Monday,09:30,12:00,26072.7,26050,26000,0.279,0.084,0.168,0.274,7.56,67.15,42.65,109.8,28.6,85.7,114.3,-4.5,-338.0,-538.0,-22872.0,-14872.0,-15213.0
2026-02-23,2026-02-24,1,Monday,09:30,13:00,25770.0,25750,25700,0.272,0.396,0.098,0.572,15.59,114.65,90.4,205.05,46.6,162.9,209.5,-4.45,-334.0,-534.0,-22713.0,-14713.0,-15053.0
2025-08-01,2025-08-07,4,Friday,10:00,12:00,24761.7,24750,24700,0.249,-0.275,0.141,0.423,7.29,128.75,174.3,303.05,114.25,193.25,307.5,-4.45,-334.0,-534.0,-22713.0,-14713.0,-15053.0
2026-02-23,2026-02-24,1,Monday,10:30,11:00,25708.5,25700,25700,0.033,0.396,0.098,0.572,15.59,102.15,92.75,194.9,84.5,114.85,199.35,-4.45,-334.0,-534.0,-22713.0,-14713.0,-15053.0
2025-09-05,2025-09-09,2,Friday,10:30,12:00,24810.1,24800,24800,0.041,0.078,0.187,0.831,10.12,66.0,134.65,200.65,45.6,159.5,205.1,-4.45,-334.0,-534.0,-22713.0,-14713.0,-15053.0
2026-03-09,2026-03-10,1,Monday,10:30,15:25,23864.4,23850,25000,4.759,-2.932,0.105,1.051,14.7,176.6,242.0,418.6,296.0,126.9,422.9,-4.3,-322.0,-522.0,-22234.0,-14234.0,-14574.0
2025-11-06,2025-11-11,3,Thursday,10:00,13:00,25760.0,25750,25700,0.233,0.16,0.368,0.641,13.94,85.2,157.1,242.3,64.05,182.55,246.6,-4.3,-323.0,-523.0,-22234.0,-14234.0,-14574.0
2026-01-14,2026-01-20,4,Wednesday,10:00,15:25,25793.7,25800,25700,0.363,-0.118,0.025,0.511,9.14,110.85,150.8,261.65,80.35,185.55,265.9,-4.25,-319.0,-519.0,-22074.0,-14074.0,-14415.0
2025-06-30,2025-07-03,3,Monday,09:30,12:00,25727.0,25750,25600,0.494,0.031,0.284,0.432,11.55,81.25,202.45,283.7,62.7,225.25,287.95,-4.25,-319.0,-519.0,-22074.0,-14074.0,-14415.0
2025-05-09,2025-05-15,4,Friday,10:00,11:00,24061.3,24050,24000,0.255,-0.595,0.204,0.96,14.16,217.95,278.1,496.05,208.45,291.85,500.3,-4.25,-319.0,-519.0,-22074.0,-14074.0,-14415.0
2026-02-19,2026-02-24,3,Thursday,10:30,11:00,25752.3,25750,25800,0.185,0.084,0.363,0.533,14.98,125.75,125.85,251.6,126.0,129.8,255.8,-4.2,-315.0,-515.0,-21915.0,-13915.0,-14255.0
2025-09-10,2025-09-16,4,Wednesday,09:30,11:00,25060.0,25050,25000,0.239,0.243,0.393,0.475,8.63,95.9,137.85,233.75,118.2,119.75,237.95,-4.2,-315.0,-515.0,-21915.0,-13915.0,-14255.0
2025-08-08,2025-08-14,4,Friday,09:30,13:00,24584.2,24600,24600,0.064,-0.186,0.523,0.726,8.53,105.65,166.1,271.75,84.0,191.9,275.9,-4.15,-311.0,-511.0,-21755.0,-13755.0,-14096.0
2025-08-05,2025-08-07,2,Tuesday,09:30,12:00,24731.1,24750,24700,0.126,-0.113,0.365,0.499,8.45,74.05,144.2,218.25,50.5,171.85,222.35,-4.1,-307.0,-507.0,-21596.0,-13596.0,-13936.0
2025-09-08,2025-09-09,1,Monday,09:30,11:00,24903.0,24900,24800,0.414,0.157,0.014,0.324,10.05,35.95,112.5,148.45,27.25,125.3,152.55,-4.1,-308.0,-508.0,-21596.0,-13596.0,-13936.0
2025-10-13,2025-10-14,1,Monday,10:30,12:00,25290.9,25300,25200,0.359,-0.295,0.205,0.414,9.77,38.05,116.2,154.25,30.8,127.4,158.2,-3.95,-296.0,-496.0,-21117.0,-13117.0,-13457.0
2025-08-08,2025-08-14,4,Friday,10:30,11:00,24535.4,24550,24600,0.263,-0.186,0.523,0.726,8.53,106.45,169.0,275.45,94.5,184.9,279.4,-3.95,-296.0,-496.0,-21117.0,-13117.0,-13457.0
2025-04-23,2025-04-24,1,Wednesday,10:00,12:00,24306.5,24300,24300,0.027,0.604,0.309,0.678,,83.4,73.65,157.05,44.35,116.65,161.0,-3.95,-296.0,-496.0,-21117.0,-13117.0,-13457.0
2025-05-21,2025-05-22,1,Wednesday,10:30,15:25,24967.9,24950,25000,0.129,-0.108,0.827,1.07,20.41,125.8,147.25,273.05,47.45,229.55,277.0,-3.95,-296.0,-496.0,-21117.0,-13117.0,-13457.0
2025-10-27,2025-10-28,1,Monday,10:00,11:00,26008.3,26000,25900,0.416,0.336,0.531,0.671,12.57,87.15,84.2,171.35,103.7,71.6,175.3,-3.95,-296.0,-496.0,-21117.0,-13117.0,-13457.0
2025-06-23,2025-06-26,3,Monday,10:00,11:00,24855.1,24850,25000,0.583,-0.484,0.337,0.786,11.39,149.55,145.3,294.85,185.0,113.7,298.7,-3.85,-289.0,-489.0,-20798.0,-12798.0,-13138.0
2025-04-29,2025-04-30,1,Tuesday,10:00,13:00,24485.0,24500,24400,0.347,0.126,0.221,0.62,18.12,34.3,163.4,197.7,18.95,182.55,201.5,-3.8,-285.0,-485.0,-20638.0,-12638.0,-12979.0
